date,volume,open,close,high,low,adjclose
2018-11-02,2131500,23.979999542236328,24.030000686645508,24.1200008392334,23.389999389648438,24.030000686645508
2018-11-01,1756800,23.5,23.719999313354492,24.0,23.1200008392334,23.719999313354492
2018-10-31,2529300,23.110000610351562,23.469999313354492,23.799999237060547,23.0,23.469999313354492
2018-10-30,2360400,21.989999771118164,22.799999237060547,22.809999465942383,21.774999618530273,22.799999237060547
2018-10-29,2328300,22.09000015258789,22.010000228881836,22.829999923706055,21.6299991607666,22.010000228881836
2018-10-26,2717300,21.649999618530273,21.709999084472656,22.59000015258789,21.510000228881836,21.709999084472656
2018-10-25,2895800,22.229999542236328,22.350000381469727,22.469999313354492,21.360000610351562,22.350000381469727
2018-10-24,2726300,23.299999237060547,21.989999771118164,23.299999237060547,21.969999313354492,21.989999771118164
2018-10-23,2923300,22.610000610351562,23.360000610351562,23.594999313354492,22.51099967956543,23.360000610351562
2018-10-22,2288800,23.40999984741211,23.420000076293945,23.68000030517578,22.950000762939453,23.420000076293945
2018-10-19,1605800,24.190000534057617,23.3799991607666,24.65999984741211,23.260000228881836,23.3799991607666
2018-10-18,1750700,24.600000381469727,24.190000534057617,24.760000228881836,23.75,24.190000534057617
2018-10-17,1457900,24.889999389648438,24.860000610351562,24.959999084472656,24.3799991607666,24.860000610351562
2018-10-16,2197800,24.25,24.899999618530273,25.010000228881836,24.200000762939453,24.899999618530273
2018-10-15,1828800,23.760000228881836,23.969999313354492,24.190000534057617,23.25,23.969999313354492
2018-10-12,4268800,23.3700008392334,23.920000076293945,24.0,23.270000457763672,23.920000076293945
2018-10-11,5771000,22.59000015258789,22.8700008392334,23.56999969482422,22.06999969482422,22.8700008392334
2018-10-10,7874700,23.420000076293945,22.780000686645508,23.559999465942383,22.190000534057617,22.780000686645508
2018-10-09,4785100,22.3799991607666,22.75,23.389999389648438,22.18000030517578,22.75
2018-10-08,5834500,23.5,22.850000381469727,23.81999969482422,22.149999618530273,22.850000381469727
2018-10-05,8569500,24.690000534057617,24.06999969482422,24.860000610351562,22.920000076293945,24.06999969482422
2018-10-04,6012900,26.06999969482422,24.540000915527344,26.209999084472656,24.170000076293945,24.540000915527344
2018-10-03,1672000,26.3700008392334,26.25,26.520000457763672,26.059999465942383,26.25
2018-10-02,2659700,26.3799991607666,26.31999969482422,26.530000686645508,26.030000686645508,26.31999969482422
2018-10-01,4674300,26.81999969482422,26.219999313354492,26.93000030517578,25.700000762939453,26.219999313354492
2018-09-28,3221200,26.899999618530273,26.829999923706055,27.040000915527344,26.309999465942383,26.829999923706055
2018-09-27,1540100,27.209999084472656,27.049999237060547,27.290000915527344,26.951000213623047,27.049999237060547
2018-09-26,3638300,27.25,27.110000610351562,27.350000381469727,26.549999237060547,27.110000610351562
2018-09-25,3663500,26.309999465942383,27.139999389648438,27.200000762939453,26.299999237060547,27.139999389648438
2018-09-24,3330100,25.989999771118164,26.329999923706055,26.399999618530273,25.55500030517578,26.329999923706055
2018-09-21,6765500,26.739999771118164,26.360000610351562,27.020000457763672,26.18000030517578,26.360000610351562
2018-09-20,6480900,25.670000076293945,26.5,27.0,25.6299991607666,26.5
2018-09-19,6276500,26.530000686645508,25.65999984741211,26.75,25.030000686645508,25.65999984741211
2018-09-18,2381500,26.389999389648438,26.360000610351562,26.770000457763672,26.34000015258789,26.360000610351562
2018-09-17,3722100,25.799999237060547,26.200000762939453,26.75,25.799999237060547,26.200000762939453
2018-09-14,2909500,25.729999542236328,26.079999923706055,26.219999313354492,25.700000762939453,26.079999923706055
2018-09-13,4083800,26.399999618530273,25.729999542236328,26.524999618530273,25.459999084472656,25.729999542236328
2018-09-12,4784700,26.760000228881836,26.139999389648438,26.89699935913086,25.780000686645508,26.139999389648438
2018-09-11,2786900,26.549999237060547,26.969999313354492,27.290000915527344,26.51099967956543,26.969999313354492
2018-09-10,3629500,26.75,26.8799991607666,27.1200008392334,26.329999923706055,26.8799991607666
2018-09-07,6305700,25.100000381469727,26.760000228881836,26.8700008392334,24.780000686645508,26.760000228881836
2018-09-06,6803400,26.459999084472656,25.739999771118164,26.510000228881836,25.190000534057617,25.739999771118164
2018-09-05,6721300,26.709999084472656,26.600000381469727,26.899999618530273,25.649999618530273,26.600000381469727
2018-09-04,5090900,26.639999389648438,26.959999084472656,26.979999542236328,26.40999984741211,26.959999084472656
2018-08-31,3005000,26.610000610351562,26.850000381469727,27.0,26.50200080871582,26.850000381469727
2018-08-30,4212700,26.969999313354492,26.700000762939453,27.010000228881836,26.25,26.700000762939453
2018-08-29,6147600,27.020000457763672,27.010000228881836,27.389999389648438,26.75,27.010000228881836
2018-08-28,8478400,27.360000610351562,27.15999984741211,27.399999618530273,26.520000457763672,27.15999984741211
2018-08-27,7188300,27.0,27.3799991607666,27.700000762939453,26.950000762939453,27.3799991607666
2018-08-24,23986900,27.56999969482422,27.030000686645508,27.959999084472656,26.5,27.030000686645508
2018-08-23,3613900,28.0,28.34000015258789,28.799999237060547,27.75,28.34000015258789
2018-08-22,3458100,28.200000762939453,28.079999923706055,28.75,28.0,28.079999923706055
2018-08-21,4623500,27.700000762939453,28.270000457763672,28.34000015258789,27.18000030517578,28.270000457763672
2018-08-20,5149700,27.420000076293945,27.6200008392334,27.81999969482422,26.65999984741211,27.6200008392334
2018-08-17,6564600,28.059999465942383,27.510000228881836,28.229999542236328,27.0,27.510000228881836
2018-08-16,5359200,29.232999801635742,28.229999542236328,29.25,28.010000228881836,28.229999542236328
2018-08-15,3791900,28.56999969482422,28.969999313354492,29.200000762939453,28.200000762939453,28.969999313354492
2018-08-14,10805300,29.450000762939453,28.969999313354492,29.450000762939453,27.729999542236328,28.969999313354492
2018-08-13,11146900,31.479999542236328,29.15999984741211,31.950000762939453,29.100000381469727,29.15999984741211
2018-08-10,22123400,31.760000228881836,31.049999237060547,32.25,30.809999465942383,31.049999237060547
2018-08-09,17840600,31.649999618530273,34.43000030517578,34.95000076293945,31.60099983215332,34.43000030517578
2018-08-08,2925500,31.75,31.549999237060547,31.790000915527344,30.610000610351562,31.549999237060547
2018-08-07,4437600,30.510000228881836,31.520000457763672,31.790000915527344,30.399999618530273,31.520000457763672
2018-08-06,4124000,30.25,30.280000686645508,30.40999984741211,29.43000030517578,30.280000686645508
2018-08-03,3656000,30.030000686645508,29.969999313354492,30.031999588012695,28.809999465942383,29.969999313354492
2018-08-02,5371600,28.09000015258789,29.809999465942383,29.950000762939453,27.84000015258789,29.809999465942383
2018-08-01,4934400,27.549999237060547,27.809999465942383,28.649999618530273,27.219999313354492,27.809999465942383
2018-07-31,3947100,28.0,26.770000457763672,28.299999237060547,26.610000610351562,26.770000457763672
2018-07-30,6040400,30.100000381469727,27.770000457763672,30.399999618530273,27.399999618530273,27.770000457763672
2018-07-27,3221200,30.959999084472656,30.030000686645508,31.559999465942383,29.229999542236328,30.030000686645508
2018-07-26,1895200,31.0,30.709999084472656,31.360000610351562,30.600000381469727,30.709999084472656
2018-07-25,2511600,30.59000015258789,31.309999465942383,31.700000762939453,30.56999969482422,31.309999465942383
2018-07-24,4942500,32.31999969482422,30.75,32.69900131225586,30.149999618530273,30.75
2018-07-23,2894000,31.020000457763672,31.799999237060547,32.02000045776367,30.780000686645508,31.799999237060547
2018-07-20,1517100,31.34000015258789,31.0,31.579999923706055,30.8700008392334,31.0
2018-07-19,1958300,31.25,31.299999237060547,31.719999313354492,30.899999618530273,31.299999237060547
2018-07-18,1357300,31.350000381469727,31.239999771118164,31.986000061035156,31.1200008392334,31.239999771118164
2018-07-17,6014400,31.8799991607666,31.649999618530273,32.72999954223633,30.5,31.649999618530273
2018-07-16,1976400,32.15999984741211,32.27000045776367,32.43000030517578,31.510000228881836,32.27000045776367
2018-07-13,2409100,32.5,32.16999816894531,32.83000183105469,31.40999984741211,32.16999816894531
2018-07-12,3727900,31.34000015258789,32.41999816894531,32.689998626708984,30.950000762939453,32.41999816894531
2018-07-11,3297100,31.06999969482422,30.940000534057617,31.649999618530273,30.450000762939453,30.940000534057617
2018-07-10,4758400,31.979999542236328,31.280000686645508,32.900001525878906,31.049999237060547,31.280000686645508
2018-07-09,4204300,31.549999237060547,31.780000686645508,32.08000183105469,30.75,31.780000686645508
2018-07-06,3881000,31.540000915527344,31.360000610351562,32.08000183105469,31.270000457763672,31.360000610351562
2018-07-05,3420900,32.099998474121094,31.459999084472656,32.25,31.100000381469727,31.459999084472656
2018-07-03,1865000,33.02000045776367,32.0,33.22999954223633,31.889999389648438,32.0
2018-07-02,4212000,32.25,32.79999923706055,33.72999954223633,31.799999237060547,32.79999923706055
2018-06-29,6491000,33.560001373291016,32.41999816894531,34.0,31.739999771118164,32.41999816894531
2018-06-28,5733300,31.100000381469727,33.400001525878906,33.43000030517578,30.649999618530273,33.400001525878906
2018-06-27,5208600,33.040000915527344,31.219999313354492,33.59000015258789,31.190000534057617,31.219999313354492
2018-06-26,7061800,33.29999923706055,32.77000045776367,34.09000015258789,32.560001373291016,32.77000045776367
2018-06-25,8311900,33.22999954223633,32.52000045776367,34.59000015258789,32.15299987792969,32.52000045776367
2018-06-22,9475500,36.369998931884766,33.720001220703125,37.0,33.599998474121094,33.720001220703125
2018-06-21,7154000,36.90999984741211,35.689998626708984,38.4900016784668,35.36000061035156,35.689998626708984
2018-06-20,9481900,40.70000076293945,37.29999923706055,40.7400016784668,36.529998779296875,37.29999923706055
2018-06-19,12730700,41.349998474121094,39.70000076293945,42.88999938964844,38.5,39.70000076293945
2018-06-18,16268900,39.0,42.0,43.5,38.119998931884766,42.0
2018-06-15,19674900,36.119998931884766,39.599998474121094,40.084999084472656,35.349998474121094,39.599998474121094
2018-06-14,23578700,32.47999954223633,36.119998931884766,38.09000015258789,32.20500183105469,36.119998931884766
2018-06-13,3523000,30.809999465942383,31.670000076293945,31.899999618530273,30.459999084472656,31.670000076293945
2018-06-12,2650500,30.219999313354492,30.829999923706055,31.0,29.920000076293945,30.829999923706055
2018-06-11,1286400,30.1200008392334,30.100000381469727,30.405000686645508,29.899999618530273,30.100000381469727
2018-06-08,1770800,30.110000610351562,29.959999084472656,30.549999237060547,29.8799991607666,29.959999084472656
2018-06-07,2489700,31.290000915527344,30.270000457763672,31.299999237060547,29.809999465942383,30.270000457763672
2018-06-06,3475300,31.100000381469727,31.229999542236328,31.889999389648438,30.3700008392334,31.229999542236328
2018-06-05,2716100,29.809999465942383,30.889999389648438,30.969999313354492,29.809999465942383,30.889999389648438
2018-06-04,1925100,29.989999771118164,29.979999542236328,30.299999237060547,29.510000228881836,29.979999542236328
2018-06-01,2306100,30.0,29.649999618530273,30.229999542236328,29.420000076293945,29.649999618530273
2018-05-31,1369200,30.270000457763672,29.989999771118164,30.600000381469727,29.809999465942383,29.989999771118164
2018-05-30,1496600,29.899999618530273,30.469999313354492,30.56999969482422,29.780000686645508,30.469999313354492
2018-05-29,956400,29.940000534057617,29.780000686645508,30.100000381469727,29.40999984741211,29.780000686645508
2018-05-25,958300,30.100000381469727,29.969999313354492,30.382999420166016,29.799999237060547,29.969999313354492
2018-05-24,1238200,29.799999237060547,30.200000762939453,30.5,29.56999969482422,30.200000762939453
2018-05-23,1459000,30.0,29.739999771118164,30.1299991607666,29.549999237060547,29.739999771118164
2018-05-22,883300,30.049999237060547,30.09000015258789,30.459999084472656,30.010000228881836,30.09000015258789
2018-05-21,1444200,30.450000762939453,30.09000015258789,30.600000381469727,29.950000762939453,30.09000015258789
2018-05-18,1232600,30.600000381469727,30.200000762939453,30.75,30.15999984741211,30.200000762939453
2018-05-17,1817600,30.950000762939453,30.549999237060547,31.31999969482422,30.350000381469727,30.549999237060547
2018-05-16,2859500,29.780000686645508,30.739999771118164,30.950000762939453,29.6200008392334,30.739999771118164
2018-05-15,2766300,29.940000534057617,29.549999237060547,30.110000610351562,29.5,29.549999237060547
2018-05-14,4929300,31.6200008392334,29.959999084472656,31.75,29.700000762939453,29.959999084472656
2018-05-11,7338600,31.950000762939453,31.280000686645508,32.380001068115234,30.59000015258789,31.280000686645508
2018-05-10,6650900,32.29999923706055,32.0,32.29999923706055,31.40999984741211,32.0
2018-05-09,3258800,30.600000381469727,31.399999618530273,31.5,30.139999389648438,31.399999618530273
2018-05-08,1518900,29.56999969482422,30.229999542236328,30.299999237060547,29.5,30.229999542236328
2018-05-07,1807900,29.489999771118164,29.40999984741211,29.878999710083008,29.329999923706055,29.40999984741211
2018-05-04,1793100,30.1299991607666,29.1299991607666,30.399999618530273,29.049999237060547,29.1299991607666
2018-05-03,1127700,30.75,30.190000534057617,31.010000228881836,29.739999771118164,30.190000534057617
2018-05-02,1576100,30.969999313354492,31.010000228881836,31.5,30.5,31.010000228881836
2018-05-01,1735200,30.299999237060547,30.899999618530273,31.34000015258789,29.799999237060547,30.899999618530273
2018-04-30,1242300,29.799999237060547,30.110000610351562,30.329999923706055,29.6200008392334,30.110000610351562
2018-04-27,1263200,29.59000015258789,29.610000610351562,30.149999618530273,29.25,29.610000610351562
2018-04-26,1935700,28.8700008392334,29.329999923706055,29.503999710083008,28.530000686645508,29.329999923706055
2018-04-25,1258300,28.940000534057617,28.639999389648438,29.040000915527344,28.190000534057617,28.639999389648438
2018-04-24,1495200,29.229999542236328,28.940000534057617,29.799999237060547,28.290000915527344,28.940000534057617
2018-04-23,1468100,29.18000030517578,29.110000610351562,29.649999618530273,28.93000030517578,29.110000610351562
2018-04-20,1742500,29.700000762939453,28.920000076293945,29.899999618530273,28.670000076293945,28.920000076293945
2018-04-19,1575900,30.649999618530273,29.899999618530273,30.8799991607666,29.400999069213867,29.899999618530273
2018-04-18,2968200,30.010000228881836,30.559999465942383,31.170000076293945,29.610000610351562,30.559999465942383
2018-04-17,3438400,29.899999618530273,29.829999923706055,30.0,28.610000610351562,29.829999923706055
2018-04-16,5727900,30.200000762939453,29.020000457763672,30.399999618530273,28.0,29.020000457763672
2018-04-13,8525200,31.270000457763672,30.0,32.2400016784668,29.729999542236328,30.0
2018-04-12,5592300,33.11000061035156,33.27000045776367,34.82899856567383,32.91999816894531,33.27000045776367
2018-04-11,2391500,31.299999237060547,32.31999969482422,32.4900016784668,30.8700008392334,32.31999969482422
2018-04-10,2470300,30.440000534057617,31.229999542236328,31.739999771118164,30.25,31.229999542236328
2018-04-09,1128800,30.639999389648438,30.139999389648438,31.0,30.1299991607666,30.139999389648438
2018-04-06,1626700,30.3700008392334,30.239999771118164,31.0,30.0,30.239999771118164
2018-04-05,2734400,31.200000762939453,30.53499984741211,31.760000228881836,30.299999237060547,30.53499984741211
2018-04-04,2951200,30.31999969482422,30.850000381469727,31.46500015258789,30.200000762939453,30.850000381469727
2018-04-03,4305300,30.510000228881836,31.59000015258789,31.600000381469727,29.450000762939453,31.59000015258789
2018-04-02,5907700,31.190000534057617,30.010000228881836,31.38800048828125,29.309999465942383,30.010000228881836
2018-03-29,15800200,31.979999542236328,31.25,34.367000579833984,30.790000915527344,31.25
2018-03-28,5113300,29.260000228881836,30.979999542236328,31.190000534057617,28.610000610351562,30.979999542236328
2018-03-27,6911000,30.40999984741211,29.899999618530273,30.68000030517578,29.0,29.899999618530273
2018-03-26,16985700,30.450000762939453,30.450000762939453,30.65999984741211,27.75,30.450000762939453
2018-03-23,56108700,29.0,28.479999542236328,31.600000381469727,27.84000015258789,28.479999542236328
